query_id,query_text,cluster_type,n_relevant,best_relevant_rank,best_relevant_rr,best_relevant_score,best_relevant_iou_all,best_relevant_iou_content,max_relevant_iou_all,max_relevant_iou_content,mean_relevant_iou_content,top1_doc_id,top1_is_relevant,top1_score,top1_iou_all,top1_iou_content,best_lexical_doc_id,best_lexical_doc_is_relevant,best_lexical_doc_dense_rank,best_lexical_iou_content,source_path
moral_unique_0382,"It is often the case that people are greedy for things which they think will bring them honour, but which only result in their death and destruction.",singleton,1,7,0.14285714285714285,0.606934,0.06315789473684211,0.019230769230769232,0.06315789473684211,0.019230769230769232,0.019230769230769232,fable_0427,0,0.664551,0.0847457627118644,0.0,fable_0184,0,625,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0385,People who grasp at more than they need lose the little that they held in their hands.,near,5,2,0.5,0.699707,0.045454545454545456,0.0,0.08860759493670886,0.022222222222222223,0.0044444444444444444,fable_0019,0,0.716309,0.028985507246376812,0.029411764705882353,fable_0466,0,609,0.08,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0386,"We should never put our trust in a wicked man, even if he seems to be completely innocuous.",near,3,9,0.1111111111111111,0.692871,0.06060606060606061,0.0,0.06060606060606061,0.010101010101010102,0.0033670033670033673,fable_0459,0,0.815918,0.05263157894736842,0.0,fable_0349,0,327,0.06896551724137931,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0391,"When you lie, you often have to expand the lie.",singleton,1,237,0.004219409282700422,0.373779,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,fable_0408,0,0.605469,0.028037383177570093,0.0,fable_0065,0,383,0.037037037037037035,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0397,Each man makes his reputation in the field which is his specialty.,singleton,1,121,0.008264462809917356,0.386475,0.05660377358490566,0.0,0.05660377358490566,0.0,0.0,fable_0270,0,0.526855,0.045871559633027525,0.0,fable_0610,0,604,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0403,Every man should be content to mind his own business.,singleton,1,22,0.045454545454545456,0.399902,0.04081632653061224,0.03571428571428571,0.04081632653061224,0.03571428571428571,0.03571428571428571,fable_0691,0,0.514648,0.043478260869565216,0.0,fable_0609,0,39,0.06896551724137931,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0409,Those who thrive on deception often retaliate against those who speak the truth.,singleton,1,1,1.0,0.720703,0.03355704697986577,0.011764705882352941,0.03355704697986577,0.011764705882352941,0.011764705882352941,fable_0429,1,0.720703,0.03355704697986577,0.011764705882352941,fable_0385,0,394,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0410,"No act of kindness, no matter how small, is ever wasted.",near,2,1,1.0,0.648926,0.017857142857142856,0.015384615384615385,0.017857142857142856,0.015384615384615385,0.007692307692307693,fable_0430,1,0.648926,0.017857142857142856,0.015384615384615385,fable_0141,0,557,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0415,Someone who cannot manage his own affairs is not qualified to give advice to his neighbours.,singleton,1,10,0.1,0.542969,0.07246376811594203,0.0,0.07246376811594203,0.0,0.0,fable_0087,0,0.702148,0.04918032786885246,0.0,fable_0210,0,7,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0420,Those who avoid hardship may miss out on valuable rewards.,singleton,1,5,0.2,0.431885,0.0,0.0,0.0,0.0,0.0,fable_0498,0,0.459717,0.027522935779816515,0.0,fable_0265,0,448,0.03125,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0427,There's no reading of ourselves but with other mans eyes.,singleton,1,15,0.06666666666666667,0.496338,0.04838709677419355,0.0,0.04838709677419355,0.0,0.0,fable_0550,0,0.640137,0.037037037037037035,0.0,fable_0638,0,25,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0432,"Half-truths in some cases, are foul, and dishonest; in others, laudable; and in some again, not only honest, but necessary.",singleton,1,12,0.08333333333333333,0.507324,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,fable_0254,0,0.571289,0.07575757575757576,0.0,fable_0467,0,691,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0437,Some people will agree to do things under compulsion that they are not willing to do as a favour.,singleton,1,24,0.041666666666666664,0.40625,0.06741573033707865,0.0,0.06741573033707865,0.0,0.0,fable_0632,0,0.552734,0.06153846153846154,0.0,fable_0184,0,452,0.08333333333333333,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0438,One should never trust those with a history of deceit.,near,6,1,1.0,0.820801,0.025974025974025976,0.0,0.0851063829787234,0.0,0.0,fable_0297,1,0.820801,0.025974025974025976,0.0,fable_0067,0,170,0.04,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0445,Not all advice is wise.,singleton,1,624,0.0016025641025641025,0.303223,0.02,0.0,0.02,0.0,0.0,fable_0689,0,0.561523,0.01282051282051282,0.02857142857142857,fable_0288,0,14,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0452,Some may choose mutual destruction over continued suffering.,singleton,1,1,1.0,0.685059,0.018518518518518517,0.038461538461538464,0.018518518518518517,0.038461538461538464,0.038461538461538464,fable_0474,1,0.685059,0.018518518518518517,0.038461538461538464,fable_0474,1,1,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0457,Those who act in their own self-interest while pretending to help others will not earn gratitude.,singleton,1,1,1.0,0.682617,0.056818181818181816,0.022222222222222223,0.056818181818181816,0.022222222222222223,0.022222222222222223,fable_0479,1,0.682617,0.056818181818181816,0.022222222222222223,fable_0703,0,276,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0461,Some begrudge others what they cannot enjoy themselves.,near,3,1,1.0,0.615234,0.0,0.0,0.01694915254237288,0.0,0.0,fable_0483,1,0.615234,0.0,0.0,fable_0139,0,163,0.041666666666666664,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0466,You can fool someone only so many times.,singleton,1,204,0.004901960784313725,0.413818,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,fable_0255,0,0.719727,0.02631578947368421,0.0,fable_0370,0,227,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0471,Unresolved issues can resurface when least expected.,singleton,1,1,1.0,0.503418,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,fable_0493,1,0.503418,0.020833333333333332,0.0,fable_0406,0,624,0.023809523809523808,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0477,Beauty is in the eyes of the beholder.,singleton,1,2,0.5,0.511719,0.07575757575757576,0.029411764705882353,0.07575757575757576,0.029411764705882353,0.029411764705882353,fable_0370,0,0.515137,0.08823529411764706,0.0625,fable_0638,0,17,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0481,Overconfidence often leads people into danger.,near,2,1,1.0,0.599121,0.014705882352941176,0.0,0.014705882352941176,0.0,0.0,fable_0504,1,0.599121,0.014705882352941176,0.0,fable_0157,0,295,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0485,Use care to place your blame on the right person.,singleton,1,3,0.3333333333333333,0.581543,0.031578947368421054,0.0,0.031578947368421054,0.0,0.0,fable_0648,0,0.603516,0.0380952380952381,0.019230769230769232,fable_0194,0,4,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0492,Indulgence in luxuries can lead to peril.,singleton,1,1,1.0,0.660645,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,fable_0516,1,0.660645,0.0196078431372549,0.0,fable_0527,0,528,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0500,Love can blind even the wildest.,singleton,1,1,1.0,0.638672,0.030303030303030304,0.027777777777777776,0.030303030303030304,0.027777777777777776,0.027777777777777776,fable_0524,1,0.638672,0.030303030303030304,0.027777777777777776,fable_0304,0,320,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0504,We must make friends in prosperity if we would have their help in adversity.,near,3,5,0.2,0.520508,0.02531645569620253,0.02564102564102564,0.03125,0.02564102564102564,0.015639207128568828,fable_0053,0,0.583984,0.0364963503649635,0.02666666666666667,fable_0296,0,44,0.061224489795918366,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0509,The man who treats others well is rewarded by gratitude.,singleton,1,17,0.058823529411764705,0.536133,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0,fable_0146,0,0.687988,0.029411764705882353,0.01694915254237288,fable_0610,0,646,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0510,"Pay attention to deeds, not words.",near,2,2,0.5,0.660645,0.015151515151515152,0.0,0.02631578947368421,0.0,0.0,fable_0047,0,0.70166,0.038461538461538464,0.03278688524590164,fable_0444,0,536,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0516,Often there is more good to be found in one man than in a crowd of people.,singleton,1,393,0.002544529262086514,0.248657,0.03968253968253968,0.011904761904761904,0.03968253968253968,0.011904761904761904,0.011904761904761904,fable_0164,0,0.575195,0.07751937984496124,0.014084507042253521,fable_0288,0,128,0.11538461538461539,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0524,"It is better to be injured with impunity, than to put ourselves in the power of another.",singleton,1,23,0.043478260869565216,0.491943,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,fable_0060,0,0.654297,0.050505050505050504,0.0,fable_0158,0,561,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0528,Better to endure a small hardship than risk a greater one.,near,4,2,0.5,0.543945,0.02717391304347826,0.015873015873015872,0.09302325581395349,0.041666666666666664,0.014384920634920634,fable_0046,0,0.557617,0.018867924528301886,0.0,fable_0215,0,86,0.04878048780487805,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0532,The essence of authenticity cannot be replicated.,singleton,1,1,1.0,0.526367,0.02097902097902098,0.0,0.02097902097902098,0.0,0.0,fable_0556,1,0.526367,0.02097902097902098,0.0,fable_0556,1,1,0.0,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0534,"Whatever happens, we must bear it with equanimity.",near,2,1,1.0,0.606445,0.013333333333333334,0.0,0.02127659574468085,0.0,0.0,fable_0558,1,0.606445,0.013333333333333334,0.0,fable_0684,0,519,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0541,Take care of the little things and the big things will take care of themselves.,singleton,1,2,0.5,0.484863,0.04201680672268908,0.014705882352941176,0.04201680672268908,0.014705882352941176,0.014705882352941176,fable_0098,0,0.500488,0.05194805194805195,0.0,fable_0473,0,257,0.1,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0546,"When a man has both an interest and an inclination to betray us, there's no trusting him.",singleton,1,22,0.045454545454545456,0.600098,0.0423728813559322,0.0,0.0423728813559322,0.0,0.0,fable_0531,0,0.677246,0.0975609756097561,0.0,fable_0610,0,578,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0551,Professional mourners serve those who pay the most.,singleton,1,1,1.0,0.734375,0.05172413793103448,0.03225806451612903,0.05172413793103448,0.03225806451612903,0.03225806451612903,fable_0577,1,0.734375,0.05172413793103448,0.03225806451612903,fable_0465,0,266,0.038461538461538464,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0558,It is better to be loved than feared.,singleton,1,1,1.0,0.436768,0.03676470588235294,0.0,0.03676470588235294,0.0,0.0,fable_0584,1,0.436768,0.03676470588235294,0.0,fable_0158,0,672,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0563,"Sometimes, Wicked people commit crime in haste but are not punished until much later.",singleton,1,1,1.0,0.648926,0.06349206349206349,0.03225806451612903,0.06349206349206349,0.03225806451612903,0.03225806451612903,fable_0589,1,0.648926,0.06349206349206349,0.03225806451612903,fable_0425,0,218,0.0625,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0564,Watch the actions of your enemy.,near,3,10,0.1,0.524902,0.027777777777777776,0.0,0.046153846153846156,0.0,0.0,fable_0248,0,0.585938,0.024096385542168676,0.0,fable_0309,0,91,0.05,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0573,Falsehood is with all men.,singleton,1,1,1.0,0.761719,0.03125,0.0,0.03125,0.0,0.0,fable_0601,1,0.761719,0.03125,0.0,fable_0550,0,407,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0578,It is better to endure short-term struggles for long-term benefits than the other way around.,singleton,1,2,0.5,0.529297,0.07317073170731707,0.02040816326530612,0.07317073170731707,0.02040816326530612,0.02040816326530612,fable_0057,0,0.530273,0.041666666666666664,0.0,fable_0259,0,468,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0583,Action is more valuable than arguments.,singleton,1,5,0.2,0.518066,0.0,0.0,0.0,0.0,0.0,fable_0170,0,0.601074,0.0,0.0,fable_0402,0,380,0.02857142857142857,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0589,There is danger in the silent enemy.,singleton,1,19,0.05263157894736842,0.457031,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,fable_0283,0,0.563965,0.046153846153846156,0.030303030303030304,fable_0705,0,183,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0595,Pride and vanity leads to our downfall.,near,6,1,1.0,0.751465,0.01639344262295082,0.0,0.03773584905660377,0.0,0.0,fable_0580,1,0.751465,0.01639344262295082,0.0,fable_0448,0,75,0.034482758620689655,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0596,We should not to conclude that we are allowed to do to other people's things what is permitted to them in their own houses.,singleton,1,1,1.0,0.600586,0.11267605633802817,0.030303030303030304,0.11267605633802817,0.030303030303030304,0.030303030303030304,fable_0630,1,0.600586,0.11267605633802817,0.030303030303030304,fable_0640,0,410,0.041666666666666664,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0602,Arrogant fools have no true influence.,singleton,1,154,0.006493506493506494,0.48877,0.0,0.0,0.0,0.0,0.0,fable_0330,0,0.64502,0.0,0.0,fable_0543,0,98,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0608,There is a clever way of joking between seriousness and jest that brings both enjoyment and benefit.,singleton,1,7,0.14285714285714285,0.507324,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,fable_0006,0,0.549316,0.058823529411764705,0.0,fable_0512,0,305,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0613,Putting up with one insult invites another.,singleton,1,137,0.0072992700729927005,0.453369,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,fable_0130,0,0.609863,0.0,0.0,fable_0278,0,252,0.03225806451612903,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0619,It's better to ignore an insult from one troublemaker than to bring a whole crowd of trouble upon yourself.,singleton,1,1,1.0,0.756348,0.09523809523809523,0.034482758620689655,0.09523809523809523,0.034482758620689655,0.034482758620689655,fable_0653,1,0.756348,0.09523809523809523,0.034482758620689655,fable_0460,0,579,0.05714285714285714,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0626,It is more honorable to die having achieved noble deeds than to live a life of vice.,singleton,1,3,0.3333333333333333,0.540039,0.05714285714285714,0.0,0.05714285714285714,0.0,0.0,fable_0142,0,0.547363,0.05970149253731343,0.05555555555555555,fable_0684,0,525,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0628,Many people renounce wicked activities only because they are prevented from conducting them any longer.,near,2,1,1.0,0.566895,0.04054054054054054,0.0,0.04054054054054054,0.05128205128205128,0.02564102564102564,fable_0663,1,0.566895,0.04054054054054054,0.0,fable_0472,0,401,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0634,He who claims any good for himself takes away from the source of all the good he enjoys.,singleton,1,18,0.05555555555555555,0.489502,0.030927835051546393,0.0,0.030927835051546393,0.0,0.0,fable_0479,0,0.561523,0.07058823529411765,0.0,fable_0067,0,441,0.07407407407407407,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0639,Even beneficial things all appear to be drastic and sure to hurt for those those who are unfamiliar with them and inexperienced.,singleton,1,14,0.07142857142857142,0.466064,0.1111111111111111,0.07317073170731707,0.1111111111111111,0.07317073170731707,0.07317073170731707,fable_0234,0,0.566406,0.05970149253731343,0.0,fable_0674,1,14,0.07317073170731707,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0646,Possession is nine-tenths of the law.,singleton,1,35,0.02857142857142857,0.314453,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,fable_0432,0,0.454102,0.0392156862745098,0.0,fable_0540,0,67,0.005952380952380952,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0651,An enemy in disguise is much more unforgivable than an open enemy.,near,2,1,1.0,0.753906,0.03669724770642202,0.0,0.03669724770642202,0.0,0.0,fable_0687,1,0.753906,0.03669724770642202,0.0,fable_0309,0,86,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0656,Complaining is the privilege of the weak.,singleton,1,9,0.1111111111111111,0.525879,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,fable_0519,0,0.575684,0.06976744186046512,0.0,fable_0638,0,2,0.07692307692307693,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0663,Seek the friendship of those who do not withdraw from offering help even in a time of adversity.,near,3,3,0.3333333333333333,0.595215,0.07575757575757576,0.0,0.07692307692307693,0.02040816326530612,0.006802721088435374,fable_0014,0,0.626465,0.0673076923076923,0.0,fable_0670,0,11,0.05128205128205128,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0665,No one is so contemptible that he cannot be of use to us in some way.,singleton,1,1,1.0,0.624023,0.05063291139240506,0.0,0.05063291139240506,0.0,0.0,fable_0704,1,0.624023,0.05063291139240506,0.0,fable_0214,0,660,0.08695652173913043,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_2.json
moral_unique_0002,There's a time for work and a time for play.,exact,2,10,0.1,0.412842,0.056179775280898875,0.0392156862745098,0.056179775280898875,0.0392156862745098,0.0196078431372549,fable_0676,0,0.482666,0.046296296296296294,0.03125,fable_0012,0,63,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0004,Men often bear little grievances with less courage than they do large misfortunes.,singleton,1,1,1.0,0.693848,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,fable_0004,1,0.693848,0.014492753623188406,0.0,fable_0550,0,330,0.08695652173913043,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0010,Vices are their own punishment.,near,3,4,0.25,0.483887,0.0,0.0,0.021505376344086023,0.0,0.0,fable_0616,0,0.488037,0.019230769230769232,0.0,fable_0402,0,12,0.029411764705882353,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0012,You will only injure yourself if you take notice of despicable enemies.,singleton,1,41,0.024390243902439025,0.489746,0.0,0.0,0.0,0.0,0.0,fable_0186,0,0.592285,0.042105263157894736,0.0,fable_0466,0,136,0.043478260869565216,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0020,One man's pleasure may be another's pain.,singleton,1,1,1.0,0.609863,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,fable_0020,1,0.609863,0.022222222222222223,0.0,fable_0617,0,3,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0026,Little by little does the trick.,near,2,1,1.0,0.694336,0.027777777777777776,0.03333333333333333,0.027777777777777776,0.03333333333333333,0.016666666666666666,fable_0027,1,0.694336,0.027777777777777776,0.03333333333333333,fable_0693,0,170,0.058823529411764705,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0030,"He who covets what belongs to another, deservedly loses his own.",singleton,1,1,1.0,0.711426,0.07462686567164178,0.0,0.07462686567164178,0.0,0.0,fable_0031,1,0.711426,0.07462686567164178,0.0,fable_0441,0,66,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0034,Birds of a feather flock together.,near,3,1,1.0,0.598145,0.02531645569620253,0.0,0.03773584905660377,0.0,0.0,fable_0327,1,0.598145,0.02531645569620253,0.0,fable_0453,0,72,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0035,A little thing in hand is worth more than a great thing in prospect.,near,5,1,1.0,0.647949,0.03278688524590164,0.03571428571428571,0.05263157894736842,0.044444444444444446,0.03014147688060731,fable_0036,1,0.647949,0.03278688524590164,0.03571428571428571,fable_0012,0,208,0.06666666666666667,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0037,Union is strength.,near,4,1,1.0,0.791016,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,fable_0511,1,0.791016,0.010309278350515464,0.0,fable_0416,0,14,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0039,Better one safe way than a hundred on which you cannot reckon.,singleton,1,1,1.0,0.593262,0.07058823529411765,0.025,0.07058823529411765,0.025,0.025,fable_0040,1,0.593262,0.07058823529411765,0.025,fable_0228,0,330,0.07142857142857142,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0053,We often despise what is most useful to us.,singleton,1,229,0.004366812227074236,0.363037,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,fable_0172,0,0.563477,0.014492753623188406,0.0,fable_0249,0,40,0.058823529411764705,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0054,Nothing escapes the master's eye.,near,2,1,1.0,0.510742,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,fable_0055,1,0.510742,0.023809523809523808,0.0,fable_0658,0,342,0.045454545454545456,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0058,Self-help is the best help.,exact,3,1,1.0,0.708984,0.057971014492753624,0.05555555555555555,0.057971014492753624,0.05555555555555555,0.026025702426564493,fable_0059,1,0.708984,0.057971014492753624,0.05555555555555555,fable_0059,1,1,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0061,Abstain and enjoy.,singleton,1,16,0.0625,0.440674,0.0125,0.0,0.0125,0.0,0.0,fable_0649,0,0.505859,0.02,0.0,fable_0139,0,153,0.041666666666666664,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0067,Small liberties can be large offenses.,singleton,1,2,0.5,0.515625,0.0,0.0,0.0,0.0,0.0,fable_0693,0,0.520996,0.0,0.0,fable_0574,0,308,0.04878048780487805,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0072,"One story is good, till another is told.",singleton,1,4,0.25,0.563965,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,fable_0253,0,0.578613,0.0,0.0,fable_0184,0,152,0.09090909090909091,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0080,Trouble comes from the direction we least expect it.,singleton,1,2,0.5,0.577148,0.021505376344086023,0.0,0.021505376344086023,0.0,0.0,fable_0283,0,0.59668,0.06060606060606061,0.06060606060606061,fable_0283,0,1,0.06060606060606061,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0087,One good turn deserves another.,exact,2,12,0.08333333333333333,0.487549,0.0,0.0,0.0,0.0,0.0,fable_0146,0,0.569824,0.0,0.0,fable_0158,0,676,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0091,A liar deceives no one but himself.,singleton,1,10,0.1,0.620117,0.025,0.0,0.025,0.0,0.0,fable_0174,0,0.683594,0.018867924528301886,0.0,fable_0429,0,28,0.012195121951219513,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0097,Never put yourself in your enemy's clutches.,singleton,1,26,0.038461538461538464,0.48291,0.012987012987012988,0.0,0.012987012987012988,0.0,0.0,fable_0350,0,0.611328,0.014285714285714285,0.0,fable_0573,0,46,0.03571428571428571,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0104,The strong and the weak cannot keep company.,singleton,1,8,0.125,0.459229,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,fable_0107,0,0.587402,0.057692307692307696,0.0,fable_0083,0,102,0.06896551724137931,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0106,It is not only fine feathers that make fine birds.,near,3,3,0.3333333333333333,0.634277,0.025210084033613446,0.0,0.05405405405405406,0.05454545454545454,0.01818181818181818,fable_0546,0,0.668945,0.02857142857142857,0.0,fable_0659,0,4,0.08,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0107,Quality is better than quantity.,near,2,1,1.0,0.660156,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,fable_0377,1,0.660156,0.02631578947368421,0.0,fable_0158,0,602,0.05555555555555555,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0118,There is strength in restraint.,singleton,1,41,0.024390243902439025,0.388916,0.0125,0.0,0.0125,0.0,0.0,fable_0129,0,0.554688,0.018867924528301886,0.0,fable_0416,0,14,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0123,When people harbor a criminal they become his first victims without even realizing it.,singleton,1,22,0.045454545454545456,0.479492,0.078125,0.0,0.078125,0.0,0.0,fable_0263,0,0.554688,0.057971014492753624,0.0,fable_0157,0,291,0.047619047619047616,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0128,Experience often provides clearer insight than empty predictions.,singleton,1,44,0.022727272727272728,0.46582,0.0,0.0,0.0,0.0,0.0,fable_0244,0,0.623535,0.0,0.0,fable_0553,0,315,0.02631578947368421,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
moral_unique_0133,"Gratitude should be shown through kindness, not harm.",singleton,1,1,1.0,0.672363,0.01818181818181818,0.038461538461538464,0.01818181818181818,0.038461538461538464,0.038461538461538464,fable_0139,1,0.672363,0.01818181818181818,0.038461538461538464,fable_0628,0,67,0.05263157894736842,finetuning/ft_11_clustered/results/rankings/linq__raw__none__fold_3.json
