model_alias,model_id,instruction_variant,corpus_config,corpus_description,corpus_template,summary_generator,summary_generator_model_id,generator_prompt_variant,exp_id,MAP@10,MRR@10,NDCG@10,Recall@5,Recall@10,Recall@15,Recall@50,Recall@100,Recall@200,Recall@300,Hit@1,Hit@5,Hit@10,Hit@100,ft_experiment,ft_model_key,train_source,train_corpus_config,train_corpus_description,train_corpus_template,train_summary_generator,train_summary_generator_model_id,train_generator_prompt_variant,storal_size,storal_n_requested,storal_length_range,loss,temperature,epochs,early_stopping_metric,seed,batch_size,gradient_accumulation_steps,learning_rate,lora_r,lora_alpha,lora_dropout,model_output_dir,notes
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,proverb_fable,Generated proverb followed by original fable.,Proverb: {proverb}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,proverb,2026-05-19_03-33-29_bge_large_s200,0.140822,0.172265,0.159942,0.182161,0.243014,0.304092,0.499501,0.628942,0.776123,0.865344,0.092814,0.239521,0.318862,0.721557,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s200,200,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,raw,Original MORABLES fable text only.,{fable},,,,2026-05-19_04-55-38_bge_large_s500,0.148215,0.18876,0.17295,0.18765,0.259107,0.305215,0.498728,0.628219,0.772056,0.867789,0.109281,0.257485,0.344311,0.718563,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_only,Generated direct moral only.,{direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_only,Generated direct moral only.,{direct_moral},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,2026-05-19_04-55-38_bge_large_s500,0.110987,0.137191,0.129114,0.151098,0.207335,0.259656,0.431038,0.571357,0.713772,0.806986,0.067365,0.199102,0.275449,0.666168,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_only,Generated direct moral only.,{direct_moral},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,2026-05-19_04-55-37_bge_large_s500,0.147561,0.175949,0.164713,0.181811,0.23523,0.288797,0.44763,0.60237,0.7375,0.8374,0.106287,0.23503,0.306886,0.688623,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_only,Generated direct moral only.,{direct_moral},gemma4-31B,google/gemma-4-31B-it,direct_moral,2026-05-19_03-34-52_bge_large_s500,0.230689,0.288729,0.25962,0.271557,0.342141,0.401747,0.588224,0.704566,0.830739,0.900699,0.211078,0.362275,0.44012,0.769461,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,Generated conceptual abstract only.,{conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,Generated conceptual abstract only.,{conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,2026-05-19_04-55-38_bge_large_s500,0.101616,0.128481,0.117574,0.128493,0.186153,0.223154,0.399301,0.528343,0.686402,0.789945,0.065868,0.179641,0.254491,0.616766,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,Generated conceptual abstract only.,{conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,2026-05-19_04-55-37_bge_large_s500,0.110533,0.144543,0.128231,0.140918,0.194286,0.234157,0.408907,0.534157,0.693513,0.799676,0.07485,0.203593,0.267964,0.624251,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_only,Generated conceptual abstract only.,{conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,2026-05-19_03-34-52_bge_large_s500,0.206297,0.259655,0.233078,0.246282,0.314795,0.368787,0.563772,0.681113,0.796008,0.875973,0.182635,0.326347,0.408683,0.751497,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,2026-05-19_04-55-38_bge_large_s500,0.120324,0.158441,0.136227,0.148977,0.198653,0.239197,0.416816,0.54259,0.695684,0.779491,0.095808,0.211078,0.267964,0.648204,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,2026-05-19_04-55-37_bge_large_s500,0.072532,0.093468,0.080676,0.096981,0.122655,0.149326,0.280913,0.411103,0.591542,0.718538,0.046407,0.134731,0.169162,0.508982,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_only,Generated cot_proverb output only.,{cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,2026-05-19_03-34-52_bge_large_s500,0.161954,0.200732,0.191702,0.201597,0.286078,0.317789,0.475749,0.596457,0.735504,0.825973,0.122754,0.263473,0.347305,0.670659,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,2026-05-19_04-55-38_bge_large_s500,0.147624,0.180576,0.172345,0.19743,0.26734,0.325898,0.509481,0.643039,0.793338,0.863423,0.098802,0.258982,0.342814,0.726048,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,2026-05-19_04-55-37_bge_large_s500,0.171432,0.206825,0.198647,0.212076,0.298827,0.356936,0.549102,0.685604,0.810729,0.876821,0.124251,0.276946,0.378743,0.760479,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_direct_moral,Original fable followed by direct moral summary.,{fable}\n\nMoral summary: {direct_moral},gemma4-31B,google/gemma-4-31B-it,direct_moral,2026-05-19_03-34-52_bge_large_s500,0.250018,0.306252,0.281428,0.305389,0.374376,0.438473,0.626198,0.736128,0.848204,0.912824,0.218563,0.393713,0.461078,0.805389,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemini,gemini-3-flash-preview,direct_moral,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,direct_moral,2026-05-19_04-55-38_bge_large_s500,0.146709,0.179855,0.172252,0.197081,0.270584,0.328194,0.521282,0.653767,0.795284,0.868663,0.095808,0.260479,0.341317,0.739521,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,direct_moral,2026-05-19_04-55-37_bge_large_s500,0.174005,0.207642,0.202542,0.221557,0.307186,0.360055,0.550474,0.678194,0.805314,0.875798,0.125749,0.285928,0.383234,0.75,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,direct_moral_fable,Direct moral summary followed by original fable.,Moral summary: {direct_moral}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,direct_moral,2026-05-19_03-34-52_bge_large_s500,0.253088,0.311712,0.286106,0.295509,0.383857,0.438648,0.625699,0.740145,0.842016,0.903593,0.226048,0.381737,0.467066,0.806886,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemini,gemini-3-flash-preview,conceptual_abstract,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,2026-05-19_04-55-38_bge_large_s500,0.143948,0.177562,0.170183,0.192066,0.262076,0.303718,0.471482,0.616467,0.749925,0.843413,0.095808,0.254491,0.341317,0.706587,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,2026-05-19_04-55-37_bge_large_s500,0.156742,0.202137,0.18572,0.20988,0.276372,0.319436,0.491916,0.629316,0.780165,0.865145,0.116766,0.288922,0.371257,0.718563,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_conceptual_abstract,Original fable followed by conceptual abstract.,{fable}\n\nConceptual summary: {conceptual_abstract},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,2026-05-19_03-34-52_bge_large_s500,0.233863,0.293359,0.265491,0.26769,0.359381,0.409955,0.603518,0.720359,0.845235,0.911951,0.214072,0.35479,0.45509,0.787425,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemini,gemini-3-flash-preview,conceptual_abstract,2026-05-19_01-09-07_bge_large_s500,0.300212,0.35544,0.338086,0.366791,0.446557,0.497056,0.679217,0.777046,0.887625,0.928194,0.261976,0.453593,0.532934,0.835329,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,conceptual_abstract,2026-05-19_04-55-38_bge_large_s500,0.14741,0.183291,0.172245,0.178867,0.26225,0.312101,0.483782,0.627146,0.764895,0.840245,0.103293,0.245509,0.344311,0.718563,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,conceptual_abstract,2026-05-19_04-55-37_bge_large_s500,0.158082,0.203902,0.183019,0.205714,0.265918,0.323004,0.514197,0.638323,0.78009,0.859157,0.121257,0.281437,0.359281,0.726048,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,conceptual_abstract_fable,Conceptual abstract followed by original fable.,Conceptual summary: {conceptual_abstract}\n\n{fable},gemma4-31B,google/gemma-4-31B-it,conceptual_abstract,2026-05-19_03-34-52_bge_large_s500,0.226196,0.28371,0.25995,0.274401,0.361203,0.414446,0.610379,0.727944,0.836402,0.902445,0.199102,0.363772,0.449102,0.791916,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemini,gemini-3-flash-preview,cot_proverb,2026-05-19_01-09-07_bge_large_s500,0.283496,0.328945,0.316776,0.343787,0.416617,0.472181,0.642041,0.749177,0.873478,0.925998,0.239521,0.420659,0.498503,0.805389,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,2026-05-19_04-55-38_bge_large_s500,0.154497,0.197186,0.179488,0.201547,0.266143,0.31991,0.502221,0.641567,0.783483,0.860529,0.113772,0.270958,0.350299,0.729042,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,2026-05-19_04-55-37_bge_large_s500,0.152951,0.184116,0.173704,0.186153,0.255863,0.314596,0.490818,0.623703,0.784855,0.856936,0.107784,0.244012,0.327844,0.712575,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,fable_cot_proverb,Original fable followed by cot_proverb output.,{fable}\n\nMoral summary: {cot_proverb},gemma4-31B,google/gemma-4-31B-it,cot_proverb,2026-05-19_03-34-52_bge_large_s500,0.221199,0.268317,0.257907,0.283832,0.367565,0.414646,0.59264,0.69521,0.829591,0.896582,0.172156,0.359281,0.447605,0.761976,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemini,gemini-3-flash-preview,cot_proverb,,,,,,,,,,,,,,,,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemma4-E2B,google/gemma-4-E2B-it,cot_proverb,2026-05-19_04-55-38_bge_large_s500,0.154393,0.195837,0.177821,0.198353,0.261078,0.314371,0.509256,0.640045,0.780514,0.858683,0.115269,0.270958,0.342814,0.729042,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
BGE-large-en-v1.5,BAAI/bge-large-en-v1.5,no_instr,cot_proverb_fable,cot_proverb output followed by original fable.,Moral summary: {cot_proverb}\n\n{fable},gemma4-E4B,google/gemma-4-E4B-it,cot_proverb,2026-05-19_04-55-37_bge_large_s500,0.164299,0.200589,0.187046,0.20993,0.269187,0.31991,0.50504,0.629641,0.777919,0.867665,0.122754,0.273952,0.341317,0.72006,ft_12_storal_transfer_clustered,bge_large,storal_raw_story_transfer,storal_raw_story,STORAL moral-to-raw-story pairs; summaries are not available for STORAL training.,{story},,,,s500,500,"[56, 195]",InfoNCE,0.05,10,ndcg@10,42,16,2,2e-05,,,,/data/lior/ft_12_storal_transfer_clustered/models/bge_large,One row per STORAL-trained model/size and clustered MORABLES evaluation corpus config.
